Age,Own.Home,Sex,Children,Income,Smallest.Gift,Largest.Gift,Current.Gift,Other.Gifts,Time.Between.Gifts
64,U,F,0,3,5,20,0,1,1
44,H,M,1,5,5,15,0,0,10
45,H,F,0,6,3,9,0,4,4
35,H,F,0,4,5,16,0,3,14
64,H,M,0,6,20,20,0,2,9
52,H,F,0,5,5,25,0,1,13
46,H,M,0,5,8,25,0,0,11
56,H,M,0,6,5,15,0,9,10
53,H,F,0,4,13,25,0,0,12
70,U,M,0,1,6,10,0,0,2
73,H,M,0,7,10,80,0,27,19
73,U,F,0,1,3,11,0,3,16
47,H,M,0,1,5,35,0,0,3
61,U,F,0,2,20,20,0,14,10
79,H,M,0,4,5,20,0,0,1
58,H,F,0,1,15,21,0,0,9
72,H,M,0,2,15,15,0,15,2
77,U,F,1,5,3,10,0,19,6
70,U,M,0,1,10,20,0,0,5
72,H,M,0,2,1.53,6,0,5,3
71,U,F,1,5,3,15,0,0,12
75,H,F,0,3,10,20,0,0,1
48,H,M,0,1,5,25,0,0,15
66,U,F,0,1,20,20,0,0,9
45,U,M,0,1,3,12,0,0,5
78,H,F,0,1,5,10,0,0,6
67,H,M,0,1,10,15,0,0,1
59,U,F,0,3,5,15,0,0,7
75,U,F,0,6,13,15,0,1,6
84,H,M,0,2,3,11,0,2,14
35,H,F,0,2,5,10,0,0,5
75,U,F,0,3,3,12,0,0,8
88,H,M,0,2,5,25,0,0,9
60,U,F,0,5,50,60,0,0,11
37,H,M,0,6,3,10,0,0,4
91,U,F,0,1,10,30,0,3,12
69,H,F,0,3,5,20,0,0,2
50,H,F,0,6,25,25,0,0,14
54,H,M,0,4,3,25,0,2,3
65,H,M,0,6,3,16,0,0,11
37,H,F,0,2,5,20,0,0,7
52,H,M,0,4,25,25,0,0,10
68,H,F,0,1,5,15,0,0,1
46,H,F,1,5,10,20,0,4,6
29,H,F,0,3,20,20,0,0,11
68,H,F,0,1,5,40,0,0,9
48,H,M,0,5,3,17,0,8,5
45,H,F,0,4,10,15,0,1,9
80,H,F,0,2,15,50,0,0,7
48,H,F,1,5,5,25,0,0,6
68,U,M,0,1,5,16,0,0,9
60,U,M,0,1,3,50,0,0,11
57,U,F,0,2,6,20,0,1,1
62,H,M,0,7,10,25,0,0,5
85,H,M,0,1,5,20,0,1,2
57,H,F,0,3,3,5,0,0,3
74,H,M,0,7,10,25,0,41,2
61,U,F,0,2,5,15,0,0,4
74,U,M,0,1,20,25,0,0,9
61,H,M,0,5,5,25,0,8,5
46,H,M,4,5,10,30,0,0,6
82,U,F,0,2,3,20,0,0,1
55,H,F,0,4,5,15,0,3,14
72,H,M,0,5,10,20,0,3,10
51,H,M,1,6,5,16,0,0,7
73,H,M,0,2,5,15,0,10,5
42,U,F,0,1,10,25,0,0,4
73,H,F,0,4,10,21,0,18,7
37,U,F,0,1,5,15,0,0,1
81,H,M,0,6,3,13,0,2,6
59,H,M,1,5,20,25,0,8,8
81,H,F,0,1,5,20,0,0,2
77,H,M,0,1,10,30,0,0,16
44,U,M,0,1,20,25,0,0,1
46,H,F,0,1,5,10,0,0,5
41,H,M,0,2,5,12,0,12,8
61,H,M,0,7,10,30,0,2,9
20,H,F,1,4,20,20,0,1,7
66,H,M,0,1,7,15,0,0,11
60,H,M,0,1,2,18,0,0,23
72,H,F,1,2,25,25,0,1,4
56,H,F,0,4,5,15,0,5,4
56,U,M,0,1,20,20,0,0,10
42,H,F,1,7,5,15,0,0,8
70,U,F,0,2,10,16,0,0,4
86,H,M,0,5,3,10,0,4,15
77,H,M,0,5,5,25,0,2,5
54,H,M,0,5,5,10,0,0,5
67,H,M,0,1,5,17,0,0,1
48,U,F,1,2,1,20,0,14,5
50,H,M,0,3,25,25,0,10,3
59,U,F,0,1,3,25,0,0,5
70,H,F,0,4,3,7,0,11,8
38,H,M,0,7,10,30,0,8,4
81,U,F,0,1,5,20,0,2,12
80,U,M,0,2,5,17,0,3,5
74,H,M,1,4,5,50,0,14,8
56,H,M,0,7,5,25,0,0,4
74,H,M,0,5,3,50,0,42,20
72,U,F,0,1,10,18,0,8,12
66,U,F,0,1,3,15,0,0,2
62,H,M,0,1,5,10,0,0,31
88,U,M,0,5,1,7,0,22,4
78,U,F,0,2,2,11,0,36,1
51,H,F,0,3,10,25,0,9,19
56,U,F,0,1,5,30,0,0,5
59,U,F,0,1,5,25,0,0,6
83,H,F,0,2,5,10,0,31,1
41,U,M,0,6,15,35,0,0,9
76,H,F,0,4,5,20,0,7,13
86,H,F,0,5,1,15,0,14,6
44,H,F,0,3,10,26,0,1,5
40,H,F,1,4,10,25,0,8,3
72,H,M,0,4,3,14,0,1,4
34,H,F,0,2,5,15,0,0,4
76,H,M,0,7,5,50,0,4,6
50,H,M,1,7,10,12,0,9,7
76,H,M,0,2,5,25,0,13,14
78,H,M,0,1,15,32,0,0,15
74,H,F,0,3,3,25,0,2,6
29,H,M,0,4,5,25,0,14,2
72,U,M,1,3,15,20,0,0,2
82,U,F,0,1,3,10,0,0,5
58,H,F,0,6,20,40,0,0,15
80,U,F,0,2,5,16,0,2,16
44,H,F,0,6,5,25,0,0,2
45,U,M,0,1,5,20,0,0,3
68,H,F,0,7,5,30,0,6,14
32,H,F,3,4,5,12,0,2,3
50,U,M,0,1,10,20,0,0,4
59,H,F,0,1,5,25,0,0,4
33,H,F,0,3,2,25,0,2,7
80,H,F,0,2,5,20,0,6,12
43,H,F,0,5,5,25,0,13,14
52,H,M,0,1,5,42,0,0,3
73,H,M,0,1,0,20,0,0,8
63,H,F,0,1,3,8,0,0,9
53,H,F,0,4,5,25,0,0,12
63,U,F,0,1,3,12,0,0,3
69,H,M,0,5,5,15,0,10,2
76,H,M,0,6,5,20,0,14,8
58,H,F,0,5,2,5,0,5,6
80,H,F,0,1,5,18,0,0,5
35,H,F,0,5,5,25,0,0,20
63,U,F,0,2,5,15,0,20,13
54,U,F,1,5,10,15,0,1,6
60,U,F,0,1,5,17,0,0,4
62,H,F,1,4,5,15,0,0,6
38,H,M,1,4,3,20,0,1,15
89,U,M,0,1,3,10,0,4,3
59,H,F,0,1,5,19,0,0,3
61,U,F,0,7,2,8,0,0,5
57,H,F,0,5,10,25,0,8,9
30,H,M,2,4,5,20,0,0,8
34,H,F,0,2,10,24,0,2,21
32,H,M,0,3,10,15,0,8,6
43,H,M,1,5,5,20,0,4,5
59,U,M,0,1,10,20,0,0,26
78,U,F,0,4,28,28,0,0,4
86,H,M,2,7,5,10,0,0,3
37,H,M,5,5,5,20,0,10,17
78,H,M,1,2,5,19,0,0,10
32,H,M,0,2,10,24,0,12,9
65,U,M,0,1,2,10,0,3,2
78,H,F,0,1,1,13,0,0,1
38,H,M,0,5,3,16,0,0,20
94,H,F,0,5,2,10,0,3,3
83,H,F,0,5,15,20,0,0,5
40,H,F,0,4,3,15,0,2,19
64,H,F,0,2,20,25,0,0,2
43,H,M,0,2,20,20,0,1,6
42,H,F,1,7,20,20,0,0,4
84,H,F,0,2,5,11,0,1,0
62,H,F,0,7,5,25,0,0,5
63,U,F,0,3,10,20,0,0,7
39,H,M,2,5,5,15,0,0,16
75,H,F,0,1,5,15,0,8,6
94,H,M,0,2,5,500,0,9,4
91,H,F,0,1,10,20,0,3,10
41,H,M,0,5,5,20,0,0,2
79,U,M,0,2,5,15,0,2,2
83,H,M,0,2,3,15,0,16,5
46,H,M,0,4,20,50,0,0,3
57,H,F,0,3,3,15,0,3,5
66,U,F,0,1,3,8,0,0,2
72,H,F,0,2,15,15,0,12,8
69,U,F,0,1,5,22,0,0,10
50,U,F,0,5,6,18,0,5,3
54,U,F,0,1,4,15,0,0,5
84,H,M,0,6,5,10,0,0,11
79,H,F,0,1,5,20,0,9,5
80,H,F,0,1,5,15,0,16,14
66,H,M,0,7,20,30,0,0,6
81,U,F,0,1,10,25,0,0,12
56,U,F,0,1,25,25,0,0,2
68,H,F,0,3,20,20,0,2,6
63,H,F,0,5,5,20,0,0,12
39,H,F,2,2,3.02,35,0,0,6
32,U,F,1,1,20,25,0,0,1
88,U,M,0,1,3,7,0,0,3
68,U,M,0,1,10,30,0,0,1
80,U,M,0,3,15,20,0,1,11
47,H,M,0,2,10,25,0,0,17
57,H,M,0,7,5,10,0,18,14
50,H,F,0,3,3,10,0,7,13
41,H,F,0,1,25,42,0,0,6
53,H,M,0,6,5,20,0,2,21
89,H,F,0,3,5,20,0,1,13
47,H,M,0,6,15,42,0,240,6
78,H,F,0,1,10,25,0,0,2
65,U,F,0,4,5,15,0,9,4
55,H,M,1,7,5,20,0,2,12
44,H,F,4,4,6,10,0,0,2
55,U,M,0,1,3,10,0,0,4
72,H,F,0,5,5,15,0,2,8
33,H,F,0,5,5,25,0,1,5
81,H,F,1,7,5,25,0,27,3
44,U,M,0,6,20,20,0,0,1
72,H,M,1,2,5,20,0,0,9
55,U,M,0,1,10,50,0,0,1
35,U,F,0,4,10,20,0,0,24
49,U,F,0,2,10,20,0,1,10
42,H,F,1,2,5,15,0,4,4
50,U,F,0,3,3,11,0,0,2
54,H,M,0,1,20,25,0,0,5
77,H,F,0,5,5,20,0,0,3
61,H,F,0,3,2,10,0,0,6
65,H,M,0,3,5,15,0,12,12
59,U,M,0,5,1,25,0,0,4
59,U,F,0,1,25,25,0,0,2
72,U,M,0,3,3,20,0,4,3
75,H,F,2,2,3,10,0,0,2
38,U,M,0,1,20,20,0,0,4
73,H,M,0,3,5,15,0,29,12
63,H,M,0,2,15,15,0,24,8
42,H,M,0,4,20,25,0,12,12
67,U,F,0,1,15,15,0,0,5
79,U,F,0,4,5,55,0,0,5
44,H,M,1,6,3,10,0,2,6
49,H,M,0,4,10,12,0,11,6
74,H,M,0,2,5,25,0,0,8
44,H,M,1,7,5,15,0,2,13
38,H,M,0,1,3,20,0,0,3
57,U,F,0,1,10,16,0,0,27
69,H,F,0,1,5,7,0,0,5
54,H,F,1,4,5,11,0,9,4
61,U,M,0,1,5,20,0,0,11
58,U,M,0,5,10,20,0,19,12
64,H,M,0,6,3,25,0,0,1
35,U,F,0,6,15,15,0,0,2
41,H,F,0,5,5,25,0,0,9
46,H,F,0,7,5,15,0,1,14
76,H,F,2,6,5,15,0,0,5
56,U,F,0,1,15,15,0,0,3
54,H,F,0,1,50,50,0,0,5
52,U,F,0,2,3,10,0,0,5
44,U,F,0,1,13,20,0,0,10
65,H,F,0,1,5,10,0,0,6
76,U,F,0,1,5,10,0,0,7
68,H,F,0,2,5,15,0,0,10
80,H,M,0,5,5,10,0,20,1
79,U,M,0,5,10,15,0,0,7
53,H,F,0,4,10,17,0,0,8
57,U,F,0,1,2,12,0,0,3
36,U,F,1,5,3,15,0,3,1
68,U,F,0,3,10,16,0,0,13
66,H,F,0,5,3,17,0,0,8
83,U,M,0,3,5,20,0,0,5
28,H,M,0,6,5,20,0,0,11
68,H,F,2,2,3,16,0,0,5
56,H,F,0,5,2,15,0,7,5
58,U,F,0,1,4,6,0,0,8
40,U,F,0,4,5,30,0,0,9
91,H,F,0,2,5,20,0,2,1
57,H,M,0,1,10,30,0,0,8
41,H,M,0,7,3,25,0,1,1
73,U,M,0,2,3,9,0,0,8
51,H,F,1,7,5,12,0,27,8
35,U,M,0,6,5,50,0,3,4
58,H,F,0,4,6,40,0,2,3
53,U,F,0,2,5,15,0,0,13
36,U,F,1,3,10,15,0,0,6
50,H,F,0,5,20,20,0,0,1
86,H,M,0,7,5,26,0,0,6
73,U,F,0,1,5,22,0,0,15
76,U,F,1,1,3,5,0,0,8
65,H,F,0,2,10,20,0,7,9
49,H,F,0,7,25,30,0,0,37
88,H,F,0,1,5,17,0,0,6
62,H,F,0,3,3,8,0,0,17
85,H,M,0,6,5,15,0,28,9
89,U,F,0,4,15,25,0,7,5
79,H,M,0,6,5,17,0,2,4
41,U,F,0,5,3,29,0,0,8
52,H,F,2,4,10,15,0,2,14
31,U,F,0,4,3,20,0,0,13
28,H,M,3,1,5,12,0,5,6
47,H,M,0,3,10,15,0,25,11
50,H,F,0,5,20,30,0,2,13
84,U,F,0,2,3,8,0,0,3
76,H,M,0,2,3,15,0,8,7
39,U,M,0,1,10,50,0,0,3
64,H,M,0,1,10,10,0,0,5
44,U,F,0,1,10,19,0,0,8
36,H,F,3,5,2,11,0,1,14
42,U,M,0,4,5,10,0,4,4
77,U,F,0,3,5,7,0,0,2
98,H,F,0,7,5,14,0,4,6
50,U,M,0,5,10,15,0,0,6
44,H,F,0,4,15,15,0,0,9
86,H,F,0,1,7,20,0,0,20
66,H,F,0,4,1.25,8,0,3,6
61,H,F,1,3,5,20,0,12,3
70,U,F,0,1,5,150,0,6,1
79,U,F,0,2,3,31,0,2,9
28,H,F,0,5,15,15,0,0,4
59,U,M,0,5,3,10,0,4,6
70,U,F,0,1,20,20,0,0,6
76,H,M,0,2,5,10,0,9,6
62,H,F,0,5,20,40,0,0,8
59,U,M,0,1,20,20,0,0,9
78,H,M,0,1,15,20,0,18,12
56,H,F,0,7,3,20,0,2,5
50,H,F,0,5,10,35,0,1,5
41,H,F,0,5,6,20,0,29,0
45,H,F,0,7,15,40,0,2,15
46,H,F,1,3,10,12,0,0,3
46,U,F,0,5,3,20,0,0,21
37,H,M,1,3,10,25,0,52,7
58,H,F,0,1,10,15,0,0,10
48,H,M,0,5,5,25,0,11,4
56,H,M,0,7,5,15,0,0,8
63,H,F,0,5,5,10,0,0,8
30,H,F,0,7,20,20,0,1,9
91,H,F,0,5,3,250,0,0,4
71,U,M,0,1,10,25,0,0,6
58,H,F,0,5,5,10,0,11,9
47,H,F,2,5,5,25,0,1,5
58,H,M,0,4,15,15,0,5,8
55,U,M,0,6,10,25,0,3,7
68,H,F,0,1,25,25,0,1,6
45,H,F,0,6,5,13,0,2,6
53,U,F,0,1,5,10,0,0,4
58,U,M,0,1,10,15,0,0,4
64,H,F,0,1,20,20,0,0,8
70,U,F,0,1,5,15,0,0,11
59,H,F,0,5,5,18,0,0,3
43,H,M,0,5,20,20,0,5,10
72,H,F,0,2,5,25,0,0,14
63,H,M,0,1,18,18,0,0,4
80,H,F,0,2,10,12,0,0,6
73,U,M,0,6,10,25,0,0,8
57,H,M,0,5,3,15,0,11,7
80,H,M,0,1,5,25,0,1,6
42,H,F,0,7,10,32,0,0,8
88,H,M,0,4,25,25,0,0,3
72,H,F,0,3,5,13,0,0,7
65,H,F,0,2,10,15,0,2,9
66,H,F,0,7,8,21,0,0,1
61,U,F,0,2,5,20,0,0,4
45,H,M,2,5,10,20,0,0,25
70,H,F,0,3,1,22,0,2,5
68,H,F,0,1,5,10,0,0,1
73,U,M,0,3,5,14,0,0,0
70,U,F,0,2,3,25,0,0,6
80,U,F,0,3,3,20,0,0,6
33,U,F,0,2,10,25,0,0,4
43,H,F,0,5,25,25,0,1,10
76,H,M,0,1,5,16,0,0,11
67,U,F,0,1,5,25,0,0,9
46,H,F,2,7,3,12,0,1,2
58,H,F,1,3,3,10,0,7,4
54,H,M,1,3,3,11,0,0,3
34,U,F,2,5,20,27,0,2,3
62,H,F,0,1,10,18,0,0,3
75,H,M,0,4,2,5,0,9,4
65,H,M,0,1,10,25,0,0,11
37,H,F,0,2,5,27,0,2,24
65,U,F,0,1,5,11,0,0,2
53,H,F,0,2,5,10,0,3,3
65,H,F,0,2,5,14,0,1,7
57,H,M,0,4,5,10,0,1,24
52,H,M,2,5,10,15,0,4,9
38,H,F,1,4,5,15,0,0,10
46,U,M,0,3,20,20,0,0,1
56,H,M,0,7,5,15,0,0,1
42,U,F,0,1,5,30,0,0,7
54,H,M,0,6,25,25,0,16,5
72,U,M,0,1,15,15,0,0,7
65,H,F,0,1,20,25,0,0,28
66,H,F,0,4,5,12,0,0,8
45,U,F,0,1,15,15,0,0,10
83,U,M,0,1,3,16,0,0,4
54,U,F,0,2,10,25,0,2,14
54,H,F,0,3,5,15,0,3,6
68,U,M,0,4,3,10,0,22,22
66,H,F,0,5,23,23,0,2,5
83,H,F,0,7,5,15,0,0,5
62,U,F,0,1,4,15,0,0,10
71,U,M,0,1,5,10,0,0,6
64,H,F,0,3,5,11,0,0,4
52,H,M,0,2,5,15,0,5,5
62,H,F,0,5,3,10,0,1,11
42,H,F,2,7,10,20,0,0,13
44,H,M,0,6,20,24,0,0,15
80,U,F,0,1,3,10,0,0,3
76,H,F,0,3,10,27,0,0,10
55,H,M,0,6,5,16,0,5,6
38,H,F,1,3,25,25,0,0,2
60,H,F,0,2,2,10,0,0,7
57,U,M,0,6,3,10,0,4,3
65,U,M,0,1,10,25,0,0,11
52,U,M,0,4,3,20,0,5,8
83,U,F,0,1,2,15,0,0,3
58,H,F,0,5,5,20,0,0,8
51,U,F,0,1,5,20,0,0,0
30,H,F,0,5,3,14,0,0,7
78,U,M,0,1,5,15,0,0,10
63,H,F,0,1,5,15,0,0,3
64,U,F,0,1,10,15,0,1,11
46,U,F,0,4,10,15,0,0,4
66,H,M,0,2,5,15,0,0,12
47,U,M,0,2,5,20,0,2,3
38,U,F,0,2,5,18,0,3,9
68,U,F,0,2,1,25,0,5,7
53,U,F,0,1,5,26,0,0,6
60,H,M,0,7,5,20,0,0,2
51,H,M,0,4,5,30,0,4,4
49,U,M,0,1,5,20,0,0,6
63,H,F,0,2,4,18,0,0,3
54,H,M,1,4,2,12,0,0,6
84,H,M,0,6,3,25,0,1,17
78,H,F,0,4,2,10,0,0,3
55,H,F,0,6,15,15,0,1,1
52,H,M,0,6,3,50,0,0,4
82,H,F,2,5,0,18,0,4,15
69,H,M,0,2,15,15,0,0,7
37,U,F,0,4,5,17,0,0,9
63,H,F,0,1,5,25,0,0,7
49,U,M,0,2,3,6,0,0,26
54,H,M,0,4,10,16,0,0,5
29,H,M,0,1,10,20,0,0,36
38,U,M,0,1,20,20,0,0,2
62,U,F,0,1,5,17,0,0,1
29,H,M,1,5,20,20,0,1,2
43,H,F,0,5,5,25,0,9,8
64,U,M,0,1,20,25,0,0,21
59,H,M,0,4,10,17,0,3,9
76,H,F,0,5,15,15,0,0,6
45,H,F,1,3,5,20,0,1,4
73,H,M,0,2,20,20,0,0,8
86,H,M,0,1,5,12,0,0,6
62,H,M,2,1,5,25,0,0,9
46,U,F,0,1,25,25,0,0,2
51,H,F,0,5,5,30,0,0,10
61,H,F,0,2,15,15,0,0,10
46,H,F,0,2,3,25,0,1,9
50,H,M,0,4,3,16,0,2,9
68,H,F,0,1,5,10,0,0,6
74,H,F,0,1,15,15,0,0,9
72,H,M,0,1,10,25,0,0,21
83,H,M,0,2,3,18,0,0,13
75,H,M,0,6,5,15,0,6,5
55,U,F,0,1,25,25,0,0,6
90,H,M,0,2,5,21,0,0,17
76,H,M,0,7,50,60,0,11,14
48,H,F,0,4,0.07,10,0,1,3
63,H,F,0,1,5,20,0,0,12
52,U,F,0,2,5,17,0,0,15
69,H,F,0,7,0,50,0,9,1
53,U,M,0,1,50,50,0,0,7
89,H,M,0,2,3,25,0,37,7
51,H,F,0,1,10,25,0,0,4
65,U,M,0,4,5,35,0,0,22
46,U,F,0,1,2,12,0,0,7
74,H,F,0,4,5,17,0,1,9
34,H,F,0,3,5,15,0,0,2
66,U,M,0,4,15,25,0,0,10
84,U,M,0,7,5,14,0,7,4
80,H,F,0,6,3,25,0,0,2
79,H,M,0,4,10,25,0,1,14
40,H,M,0,4,5,20,0,0,4
37,U,F,0,1,3,15,0,0,20
56,H,F,0,1,2,12,0,0,13
63,H,F,1,5,5,15,0,0,4
76,H,M,0,4,10,25,0,0,23
39,H,F,1,7,25,25,0,2,4
70,H,F,0,5,5,20,0,0,3
66,U,M,0,3,3,16,0,0,8
78,U,M,0,3,5,15,0,3,3
58,H,M,1,7,10,18,0,1,4
63,H,M,0,5,10,50,0,0,12
60,U,F,0,7,3,7,0,13,5
60,U,F,0,5,50,50,0,0,4
64,H,F,0,6,10,20,0,0,10
82,U,M,0,1,25,25,0,0,3
59,H,F,0,5,3,20,0,7,2
66,U,M,0,3,3,9,0,2,5
82,H,F,0,5,3,20,0,5,6
72,H,F,0,7,5,15,0,0,14
64,U,M,0,1,5,15,0,0,5
57,H,F,0,5,5,25,0,0,4
68,U,M,0,1,2,8,0,0,4
50,H,M,0,1,3,10,0,0,12
68,U,F,0,1,5,16,0,0,7
77,H,M,0,2,3,25,0,3,22
96,H,M,0,7,3,29,0,1,12
78,H,F,0,2,3,10,0,2,6
70,H,F,0,1,50,50,0,0,0
97,U,M,0,7,15,32,0,0,12
58,H,F,0,7,5,25,0,0,14
58,H,M,0,4,5,15,0,1,9
70,H,F,0,6,10,30,0,0,5
69,U,M,0,1,5,21,0,0,8
80,H,M,0,4,3,11,0,3,5
51,H,M,0,5,3,20,0,6,3
48,U,F,0,1,20,20,0,0,6
58,H,M,0,4,10,20,0,0,1
57,H,F,1,6,15,18,0,0,17
65,H,M,0,6,3,35,0,6,6
56,H,M,0,6,5,28,0,2,9
52,U,M,0,1,5,25,0,0,9
42,H,M,0,7,20,20,0,0,7
46,H,F,0,7,15,15,0,0,5
70,H,F,0,2,5,14,0,0,8
76,U,F,0,1,5,20,0,12,6
30,H,F,2,6,10,16,0,1,4
64,U,M,0,1,3,16,0,0,12
72,H,F,0,2,5,12,0,1,4
58,U,F,0,1,5,20,0,0,14
73,U,M,0,1,10,40,0,0,14
29,H,F,0,3,3,10,0,3,3
66,H,F,0,3,3,6,0,0,2
41,H,F,3,5,5,15,0,0,5
82,U,F,0,1,5,10,0,8,5
42,H,M,1,5,10,10,0,0,6
26,U,F,0,2,25,25,0,0,8
76,H,M,0,2,3,10,0,0,5
60,U,F,0,2,5,12,0,0,6
70,H,F,0,2,5,15,0,0,3
75,H,M,0,4,3,20,0,0,7
48,U,M,0,7,5,15,0,0,16
70,U,F,0,1,10,50,0,0,8
64,H,F,0,6,50,250,0,6,8
80,U,M,0,1,3,20,0,0,25
87,H,F,0,2,5,17,0,0,11
80,H,M,0,1,2,12,0,2,5
50,H,F,0,1,5,12,0,0,2
95,U,F,1,5,5,26,0,18,16
56,H,F,1,7,5,25,0,0,19
80,H,M,0,2,3,25,0,0,12
36,U,M,0,2,20,30,0,4,5
73,H,F,0,7,15,25,0,0,10
88,U,F,0,1,25,25,0,0,3
70,H,M,0,4,5,37,0,2,6
64,H,F,0,7,5,12,0,0,7
56,H,F,0,1,10,20,0,0,13
85,H,F,0,3,10,25,0,6,8
50,U,F,0,1,1,20,0,0,7
86,H,M,0,3,4,13,0,41,4
61,U,F,0,5,20,20,0,0,4
86,U,F,0,1,5,20,0,2,2
56,U,M,0,4,5,20,0,5,11
59,H,F,0,1,5,15,0,0,28
59,U,F,0,7,10,12,0,4,7
54,U,F,0,1,5,30,0,0,4
64,U,M,0,1,20,26,0,0,6
62,H,M,0,5,5,30,0,0,25
63,H,F,1,6,20,20,0,0,10
54,U,F,3,3,5,15,0,0,1
47,H,F,0,7,5,17,0,0,4
81,H,M,0,3,5,18,0,6,9
50,H,F,0,1,5,20,0,0,5
58,H,F,0,5,5,21,0,0,4
75,H,M,0,5,5,25,0,11,12
58,U,F,0,1,20,20,0,1,6
68,U,F,0,1,20,50,0,0,5
40,H,M,1,7,5,15,0,0,19
39,H,M,1,5,3,8,0,1,5
69,H,F,0,1,15,15,0,0,11
80,H,F,0,3,5,25,0,0,9
53,H,F,0,7,0.06,20,0,1,8
87,U,M,0,5,1,10,0,0,26
50,H,M,0,1,10,16,0,0,14
69,H,F,0,5,10,20,0,0,4
69,U,F,0,2,10,18,0,5,23
63,H,F,0,3,4,100,0,6,3
36,H,F,2,6,5,15,0,4,9
68,U,F,0,3,5,14,0,1,9
68,H,F,0,4,5,31,0,0,8
53,U,M,0,6,25,30,0,33,24
52,U,F,0,1,5,15,0,0,11
47,H,F,2,3,10,15,0,7,10
75,H,M,0,5,2,10,0,9,13
66,H,M,0,4,3,16,0,1,9
77,H,F,1,7,5,20,0,1,8
57,H,F,0,7,5,15,0,6,10
52,H,M,0,6,50,50,0,2,3
37,U,M,0,1,1,13.95,0,0,5
79,U,M,0,1,3,15,0,0,17
72,H,F,1,2,2,5,0,2,4
37,H,F,0,7,5,15,0,0,4
90,U,F,0,6,5,15,0,1,6
79,U,F,0,1,3,16,0,0,2
75,H,M,1,3,5,20,0,17,9
46,U,F,0,3,12.5,50,0,0,7
78,H,M,0,2,5,26,0,3,15
30,U,F,0,2,15,15,0,0,2
54,H,M,0,7,20,25,0,5,15
45,H,M,0,4,20,43,0,0,2
53,H,F,0,6,25,50,0,1,5
58,H,F,0,7,15,15,0,5,4
61,U,M,0,1,20,20,0,0,1
55,H,F,0,2,5,10,0,10,1
58,H,F,1,5,5,17,0,5,15
76,U,M,0,4,25,30,0,3,0
60,U,F,0,4,15,20,0,0,6
53,H,M,0,2,10,25,0,4,18
54,H,M,0,6,25,25,0,0,11
62,U,M,0,6,25,25,0,15,2
80,H,F,0,5,3,11,0,0,6
82,U,M,0,1,10,20,0,0,14
54,H,M,1,5,1,30,0,0,2
48,U,M,0,2,10,16,0,0,15
72,U,M,0,1,3,8,0,0,0
71,U,M,0,2,2,15,0,0,3
39,U,F,0,1,15,35,0,0,22
49,H,M,0,5,5,11,0,0,6
43,H,M,0,5,5,25,0,18,5
40,H,F,0,6,5,27,0,27,6
45,U,F,0,7,10,20,0,0,12
55,H,F,0,3,10,20,0,28,13
63,H,M,1,5,5,20,0,0,12
61,H,M,4,3,3,15,0,8,7
63,U,F,0,1,15,15,0,0,7
40,U,M,0,1,5,10,0,0,14
56,U,M,0,7,20,30,0,0,6
69,H,F,0,2,3,21,0,1,12
52,H,F,0,6,5,15,0,5,4
59,H,M,0,2,15,19,0,12,24
82,H,F,0,6,15,25,0,0,5
75,H,M,0,4,5,20,0,9,9
30,U,M,0,1,10,25,0,0,3
54,U,F,0,6,15,30,0,0,13
50,H,F,0,7,10,20,0,0,13
46,H,F,2,5,5,10,0,2,1
50,H,M,3,7,5,20,0,0,8
57,U,M,0,3,10,50,0,0,3
61,H,M,0,5,5,15,0,15,44
82,H,F,0,4,2,13,0,11,9
64,U,M,0,4,5,15,0,5,5
73,U,F,0,5,5,15,0,0,13
48,H,F,0,4,20,20,0,1,7
66,U,M,0,1,5,10,0,0,3
52,H,F,0,4,5,15,0,0,3
58,H,F,3,1,3,20,0,5,6
62,H,M,0,1,1,20,0,0,29
59,H,F,0,2,5,15,0,2,7
50,H,F,1,5,15,21,0,0,5
58,H,M,0,4,1,20,0,1,14
32,U,F,0,2,3,10,0,0,6
79,H,F,3,4,5,20,0,11,4
76,U,F,0,1,5,20,0,1,9
76,H,M,0,1,5,17,0,0,14
72,H,M,0,3,20,20,0,1,7
68,H,M,0,6,5,15,0,30,1
58,U,M,1,2,5,11,0,3,3
59,H,F,0,1,10,30,0,0,18
74,H,M,0,1,10,15,0,0,5
61,H,F,0,5,5,25,0,0,11
38,H,M,0,4,15,21,0,0,12
60,H,M,0,1,15,15,0,0,6
54,H,F,0,1,5,15,0,0,14
80,H,M,0,3,3,11,0,3,24
58,U,F,0,1,20,30,0,0,10
61,H,M,0,5,5,25,0,15,3
76,U,F,0,2,5,25,0,0,14
62,H,F,0,5,5,30,0,3,1
58,H,F,0,6,5,15,0,10,5
40,H,F,0,2,10,18,0,3,3
54,H,M,0,7,23,30,0,0,5
38,U,F,0,3,20,20,0,0,5
94,U,F,0,4,3,15,0,11,3
81,H,M,0,2,2,13,0,0,3
93,U,F,0,2,3,13,0,0,4
46,H,M,3,6,5,25,0,0,7
80,H,F,0,1,10,20,0,0,6
48,U,F,0,1,40,50,0,9,4
68,U,F,0,4,5,20,0,0,3
56,H,M,0,4,1.05,10,0,1,2
82,H,M,0,2,15,20,0,31,6
72,H,M,0,4,5,25,0,0,1
39,H,F,0,4,20,20,0,4,5
51,H,M,0,3,5,10,0,3,5
66,H,F,0,3,5,14,0,0,11
62,H,F,0,4,10,37,0,0,5
